objectId,updatedAt,createdAt,ACL,url
gHX7tYZLVQ,Fri Jul 28 2023 08:42:45 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:45 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-joan-pont
qeZFEElP56,Fri Jul 28 2023 08:42:49 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:49 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-ana-vassallo
GUoo6t1CY6,Fri Jul 28 2023 08:42:50 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:50 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-mariano-sosa
6G7mFhCIKH,Fri Jul 28 2023 08:42:51 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:51 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/libros
UXSsXBvDzx,Fri Jul 28 2023 08:42:54 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:54 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-joan-amengual
rHFWUL1XH5,Fri Jul 28 2023 08:42:59 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:59 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/java
VDNVgqa3F0,Fri Jul 28 2023 08:42:59 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:59 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/machine-learning
GEOeK1XmEr,Fri Jul 28 2023 08:43:00 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:43:00 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/react
1VX3VTUBc8,Fri Jul 28 2023 08:43:02 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:43:02 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/proyectos-finales
GLBnXV7ChK,Fri Jul 28 2023 08:55:37 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:55:37 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/ce-requirements
b8x3iBdEsm,Fri Jul 28 2023 10:09:22 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 10:09:22 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/ce-requirements-for-counselors
U3niDGzx95,Fri Jul 28 2023 10:13:08 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 10:13:08 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/water-rates-cost-of-service
tkX0RSnDu8,Fri Jul 28 2023 10:14:47 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 10:14:47 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/ce-requirements-for-counselors/
tBMd0fK73i,Fri Jul 28 2023 11:34:25 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 11:34:25 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/ce-requirements-for-social-workers
81PMbKXMRJ,Fri Jul 28 2023 15:06:52 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:06:52 GMT-0400 (Eastern Daylight Time),null,https://courses.slpnerdcast.com/pages/membership-welcome-thank-you-page
FuUFKSV8Bf,Fri Jul 28 2023 15:07:34 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:07:34 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/ce-requirements-for-mft
LFKql3CHAo,Fri Jul 28 2023 15:24:13 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:24:13 GMT-0400 (Eastern Daylight Time),null,https://www.savvycertification.com/pages/affiliate-resouce-library
NMGNQWRaAo,Fri Jul 28 2023 15:30:39 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:30:39 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-minnesota-mft
A27WNbAei2,Fri Jul 28 2023 15:45:19 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:45:19 GMT-0400 (Eastern Daylight Time),null,https://courses.slpnerdcast.com/pages/all-access-membership-welcome-with-conference-section
w8yKE4eKdA,Fri Jul 28 2023 15:48:56 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:48:56 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/pages/servicos
pDgyYD08uk,Fri Jul 28 2023 15:55:43 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 15:55:43 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-alabama-addiction-counselors
EpPvnIacID,Fri Jul 28 2023 16:00:28 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 16:00:28 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/collections/asc980-GASB62
jjV5VFBSPK,Fri Jul 28 2023 16:00:43 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 16:00:43 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/collections/FERC-accounting-101
JhOyiRlKX7,Fri Jul 28 2023 16:03:24 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 16:03:24 GMT-0400 (Eastern Daylight Time),null,https://courses.slpnerdcast.com/pages/all-access-membership-welcome-with-conference-info
Yi8ZhR7r0b,Fri Jul 28 2023 16:18:15 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 16:18:15 GMT-0400 (Eastern Daylight Time),null,https://courses.slpnerdcast.com/pages/basic-membership-welcome-thank-you
ach3nXxOPC,Fri Jul 28 2023 16:20:19 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 16:20:19 GMT-0400 (Eastern Daylight Time),null,https://courses.slpnerdcast.com/pages/basic-membership-welcome-thank-you-with-conference-info
A5tYA14CaR,Fri Jul 28 2023 16:51:01 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 16:51:01 GMT-0400 (Eastern Daylight Time),null,https://www.playfirstpiano.com/pages/connor-new-home-page
aquJzw2f1o,Fri Jul 28 2023 17:21:09 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 17:21:09 GMT-0400 (Eastern Daylight Time),null,https://nextgenerationteacher.thinkific.com/enrollments
DBBrpbP3yq,Fri Jul 28 2023 18:00:42 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 18:00:42 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/
IZGKDzW2vo,Fri Jul 28 2023 18:01:44 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 18:01:44 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/collections
ujGbfDJmNB,Fri Jul 28 2023 18:03:14 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 18:03:14 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/mudanca-climatica-impacto-negocio
jjic9RPccW,Sat Jul 29 2023 11:51:29 GMT-0400 (Eastern Daylight Time),Sat Jul 29 2023 11:51:29 GMT-0400 (Eastern Daylight Time),null,https://www.ncdoctor.ch/pages/hfgh
pKtxdtcSf2,Sat Jul 29 2023 14:39:30 GMT-0400 (Eastern Daylight Time),Sat Jul 29 2023 14:39:30 GMT-0400 (Eastern Daylight Time),null,https://realmomentum.thinkific.com/pages/monthly-newsletter
MBcIBU2Mxx,Sat Jul 29 2023 15:38:53 GMT-0400 (Eastern Daylight Time),Sat Jul 29 2023 15:38:53 GMT-0400 (Eastern Daylight Time),null,https://niu.careernorth.com/pages/homepage-v2
is01ho0gPo,Sat Jul 29 2023 18:43:11 GMT-0400 (Eastern Daylight Time),Sat Jul 29 2023 18:43:11 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/collections
wLJuKF5UBC,Sun Jul 30 2023 08:26:03 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 08:26:03 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/collections/freecourses
DeQKKThzeQ,Sun Jul 30 2023 09:08:08 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 09:08:08 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-image-cards
5YZLc4wbQU,Sun Jul 30 2023 09:27:43 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 09:27:43 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-text-and
mu3gTtCJLt,Sun Jul 30 2023 09:49:53 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 09:49:53 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-pricing
kUO7Xb4Unz,Sun Jul 30 2023 09:49:53 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 09:49:53 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-logos
2gFJnDF4BH,Sun Jul 30 2023 09:49:53 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 09:49:53 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-cta
1GiD2fG2E3,Sun Jul 30 2023 09:55:03 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 09:55:03 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-popup
yWB33mahhp,Sun Jul 30 2023 11:10:56 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 11:10:56 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/pages/home-2-0
rxUDCzU069,Sun Jul 30 2023 11:58:56 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 11:58:56 GMT-0400 (Eastern Daylight Time),null,https://nextgenerationteacher.thinkific.com/pages/pathways
sjIXGsd3ir,Sun Jul 30 2023 12:54:47 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 12:54:47 GMT-0400 (Eastern Daylight Time),null,https://sitepagetemplates-dev.thinkific.com/pages/spt-testimonials
VZ2b7C0Khi,Sun Jul 30 2023 16:26:58 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 16:26:58 GMT-0400 (Eastern Daylight Time),null,https://courses.careernorth.com/pages/home-page-2
SGvlXv91y6,Sun Jul 30 2023 18:40:49 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 18:40:49 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/collections/whatsnew
4cZ1AwiD9a,Sun Jul 30 2023 21:54:14 GMT-0400 (Eastern Daylight Time),Sun Jul 30 2023 21:54:14 GMT-0400 (Eastern Daylight Time),null,https://courses.careernorth.com/
Lo0x03PLWW,Mon Jul 31 2023 01:44:31 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 01:44:31 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/collections/
z0r55Se1PO,Mon Jul 31 2023 03:22:19 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 03:22:19 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/collections/core-pathway
z8SA9cQ67P,Mon Jul 31 2023 05:31:41 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 05:31:41 GMT-0400 (Eastern Daylight Time),null,https://jobspeakacademy.thinkific.com/pages/my-resource-library
qFtprB4XhH,Mon Jul 31 2023 06:55:52 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 06:55:52 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/trichology-certificate-course-pay-plan
SYrr4CMu3T,Mon Jul 31 2023 08:31:13 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 08:31:13 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/pages/servicos
u1HCBMosaO,Mon Jul 31 2023 08:31:14 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 08:31:14 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/pages/quem-somos
ebR91XWOEG,Mon Jul 31 2023 08:31:16 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 08:31:16 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/adaptacao-climatica
FKVOqLkWCG,Mon Jul 31 2023 08:31:56 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 08:31:56 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/financas-verdes
hbQDFfFZcC,Mon Jul 31 2023 08:31:56 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 08:31:56 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/economia-clima-transicao-baixo-carbono
LJ0NZbFtKo,Mon Jul 31 2023 10:39:12 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 10:39:12 GMT-0400 (Eastern Daylight Time),null,https://cshtrainingcenter.thinkific.com/pages/dmhas-connecticut
0ZukXOLriO,Mon Jul 31 2023 11:19:51 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 11:19:51 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/bundles/peptide-therapy-certification-canada
BVVEkgxMJJ,Mon Jul 31 2023 12:37:02 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 12:37:02 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/users/sign_in/
eeZbSwPBKs,Mon Jul 31 2023 13:45:38 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 13:45:38 GMT-0400 (Eastern Daylight Time),null,https://training.swivelskills.com/pages/certification-program
cnh3ZAeZI4,Mon Jul 31 2023 13:49:20 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 13:49:20 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/bundles/peptide-courses
1zth9ZNaYj,Mon Jul 31 2023 14:01:01 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 14:01:01 GMT-0400 (Eastern Daylight Time),null,https://www.playfirstpiano.com/
WX5GVgAIeq,Mon Jul 31 2023 14:17:32 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 14:17:32 GMT-0400 (Eastern Daylight Time),null,https://www.playfirstpiano.com/pages/try-it-free
AX9Gvd4yTI,Mon Jul 31 2023 15:36:50 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 15:36:50 GMT-0400 (Eastern Daylight Time),null,https://www.savvycertification.com/pages/student-resource-library
SR1tO8GSMq,Mon Jul 31 2023 15:43:55 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 15:43:55 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/mercados-carbono
ppMJypgbWu,Mon Jul 31 2023 16:09:07 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:09:07 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/solucoes-natureza
UkiDZfHd7B,Mon Jul 31 2023 16:09:08 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:09:08 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/mensuracao-reportagem-verificacao-sustentabilidade
vfim3CHXLq,Mon Jul 31 2023 16:09:08 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:09:08 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/courses/transicao-energetica-no-brasil
iRN7bwaHz4,Mon Jul 31 2023 16:22:14 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:22:14 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/pages/recursos
xoy98JeoqF,Mon Jul 31 2023 16:22:50 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:22:50 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/marriage-and-family-therapist-supervision-training
rVgt5yKbN8,Mon Jul 31 2023 16:25:11 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:25:11 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/bundles/peptide-therapy-certification-canada/
3XeO9QpwyG,Mon Jul 31 2023 16:28:39 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:28:39 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/bundles/peptide-therapy-certification-canada//
0JM9SVFKHs,Mon Jul 31 2023 16:54:43 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 16:54:43 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/collections
RqJqtVqcJq,Mon Jul 31 2023 20:36:45 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 20:36:45 GMT-0400 (Eastern Daylight Time),null,https://www.stepcommunity.com/pages/step-up/
hUApZPEtdE,Mon Jul 31 2023 20:42:16 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 20:42:16 GMT-0400 (Eastern Daylight Time),null,https://www.stepcommunity.com/pages/step-up
lgSsTpYTUX,Mon Jul 31 2023 23:50:59 GMT-0400 (Eastern Daylight Time),Mon Jul 31 2023 23:50:59 GMT-0400 (Eastern Daylight Time),null,https://www.stepcommunity.com/pages/ty-step-up-post-submission
HMKQDGQEdl,Tue Aug 01 2023 00:18:08 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 00:18:08 GMT-0400 (Eastern Daylight Time),null,https://www.clinicalcareplatform.com/pages/paid-courses-library
u1dBDw14oH,Tue Aug 01 2023 06:44:40 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 06:44:40 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/pages/pathways
MsNxYb4TEv,Tue Aug 01 2023 08:08:46 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:08:46 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/diagnosis-and-treatment-of-mental-health-disorders-dsm-v-tr-edition
BlfsHcjgC0,Tue Aug 01 2023 08:08:46 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:08:46 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/6-ce-hours-naadac-code-of-ethics-training
gzpTbLh94w,Tue Aug 01 2023 08:10:49 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:10:49 GMT-0400 (Eastern Daylight Time),null,https://www.languagemattersacademy.org/pages/player-snips-library
6OpmKn4WWr,Tue Aug 01 2023 08:20:53 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:20:53 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-ce-hours-treating-anxiety-training-2023
OVW68QYJwW,Tue Aug 01 2023 08:29:50 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:29:50 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-ce-hours-domestic-violence-2023
b61Bcw0rdy,Tue Aug 01 2023 08:29:51 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:29:51 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/6-ce-hours-kentucky-marriage-and-family-therapist-supervision-training-1
dUTKAO2kNP,Tue Aug 01 2023 08:46:21 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 08:46:21 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/2-CE-Hours-Kentucky-Marriage-and-Family-therapist-Supervision-Refresher-Training
yVcs3zEa1o,Tue Aug 01 2023 09:09:29 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 09:09:29 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-ce-hours-treating-depression-training-2023
8WFaD9hUI4,Tue Aug 01 2023 09:42:08 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 09:42:08 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/2-ce-hours-pain-and-symptom-management-training-2023
4hrcgzBkVv,Tue Aug 01 2023 09:50:16 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 09:50:16 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-ce-hours-treating-post-traumatic-stress-disorder-training
FYjulJXlj5,Tue Aug 01 2023 09:58:15 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 09:58:15 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-ce-hours-counseling-clients-involved-with-violent-intimate-partners-training
qUQOZVCCMG,Tue Aug 01 2023 10:15:22 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 10:15:22 GMT-0400 (Eastern Daylight Time),null,https://www.musikonzept.de/collections/
FnZ1yDmPRJ,Tue Aug 01 2023 10:27:08 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 10:27:08 GMT-0400 (Eastern Daylight Time),null,https://www.eco55.com.br/pages/contato
HfMz2C6VtU,Tue Aug 01 2023 10:37:55 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 10:37:55 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/7-ce-hours-child-abuse-assessment-and-reporting-training
xpyLA2CXu1,Tue Aug 01 2023 12:29:14 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 12:29:14 GMT-0400 (Eastern Daylight Time),null,https://www.savvycertification.com/pages/ap-resource-library
s4b1U6Cv1R,Tue Aug 01 2023 14:40:42 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 14:40:42 GMT-0400 (Eastern Daylight Time),null,https://www.savvycertification.com/enrollments
CgIPG9YU8y,Tue Aug 01 2023 16:03:05 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 16:03:05 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-ce-hours-treating-addiction-training
1t044EsoSJ,Tue Aug 01 2023 18:12:47 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 18:12:47 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/ce-requirements-for-addiction-counselors
V9VGMSYL48,Tue Aug 01 2023 18:47:11 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 18:47:11 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/pages/page-elements
wWFEKyKjB2,Tue Aug 01 2023 19:20:05 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 19:20:05 GMT-0400 (Eastern Daylight Time),null,https://isabellemecteau.thinkific.com/courses/liste-attente-programme-connexion
BAOn6EPLjR,Tue Aug 01 2023 21:05:07 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 21:05:07 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/capital-credits-cash-reserves-ferc
yWD7iPWHGz,Tue Aug 01 2023 21:15:15 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 21:15:15 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/GASB-62-ASC980-top5
nvYhAQibCg,Tue Aug 01 2023 22:00:34 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 22:00:34 GMT-0400 (Eastern Daylight Time),null,https://courses.yogabelliesschool.com/courses/class-plan-resource
2gGXBBrimI,Wed Aug 02 2023 09:23:23 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 09:23:23 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-arizona-addiction-counselors
cQuR0pKhPS,Wed Aug 02 2023 10:26:56 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 10:26:56 GMT-0400 (Eastern Daylight Time),null,https://culturecoachinglab.thinkific.com/
1g3j9Cpe4g,Wed Aug 02 2023 11:57:22 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 11:57:22 GMT-0400 (Eastern Daylight Time),null,https://cshtrainingcenter.thinkific.com/pages/virginia-provider-network
M9R8MIh50L,Wed Aug 02 2023 12:32:14 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 12:32:14 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-oregon-professional-counselors
NWuVlnKroo,Wed Aug 02 2023 13:49:22 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 13:49:22 GMT-0400 (Eastern Daylight Time),null,https://www.dohmi.com/courses/diploma-de-barista
zeWFxFSBf1,Wed Aug 02 2023 14:38:09 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 14:38:09 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/collections/get-started-udl
MOLAq7cHOO,Wed Aug 02 2023 14:40:42 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 14:40:42 GMT-0400 (Eastern Daylight Time),null,https://www.dohmi.com/
yqvIPA8EKd,Wed Aug 02 2023 16:08:13 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 16:08:13 GMT-0400 (Eastern Daylight Time),null,https://portal.sfrankelgroup.com/bundles/emdr-full-course-oct-jan
IlvDHa69Uw,Wed Aug 02 2023 18:07:52 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 18:07:52 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/collections/Board-member-electric-training-1
s8OGPoVnbB,Wed Aug 02 2023 20:46:27 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 20:46:27 GMT-0400 (Eastern Daylight Time),null,https://thelockerroomuniversity.thinkific.com/enrollments
yHIgvAR9O5,Wed Aug 02 2023 22:08:10 GMT-0400 (Eastern Daylight Time),Wed Aug 02 2023 22:08:10 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/implementing-ASC980-GASB62-Assets
dXEMJogDG6,Thu Aug 03 2023 01:10:33 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 01:10:33 GMT-0400 (Eastern Daylight Time),null,https://creativityschool.thinkific.com/enrollments
kv2PDhDDyN,Thu Aug 03 2023 02:05:58 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 02:05:58 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/qualified-certified-trichologists-cpd
upH8r9isIr,Thu Aug 03 2023 02:20:09 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 02:20:09 GMT-0400 (Eastern Daylight Time),null,https://creativityschool.thinkific.com/pages/my-resource-library
2PuYFlHjIu,Thu Aug 03 2023 03:58:36 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 03:58:36 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/trichology-certificate-course-part-2
SJlX15elrG,Thu Aug 03 2023 03:58:36 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 03:58:36 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/trichology-certificate-course-part-3
9NWzMm3RjW,Thu Aug 03 2023 03:58:36 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 03:58:36 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/trichology-certificate-course-part-4
2Y86V6BEj9,Thu Aug 03 2023 06:36:14 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 06:36:14 GMT-0400 (Eastern Daylight Time),null,https://courses.bgst.edu.sg/pages/my-templates
N8HPpNlJrw,Thu Aug 03 2023 07:47:32 GMT-0400 (Eastern Daylight Time),Thu Aug 03 2023 07:47:32 GMT-0400 (Eastern Daylight Time),null,https://courses.bgst.edu.sg/pages/bgst-community
